protein	mode	mzo	mz	i	fr	fe
GLTPD1	neg	726.58010000	726.5658	2100.0	E11	F13171
GLTPD1	neg	726.58010000	726.5658	0.0	E12	F13171
GLTPD1	neg	726.58010000	726.5658	0.0	X0	F13171
GLTPD1	neg	726.58010000	726.5647	0.0	E4	F13170
GLTPD1	neg	726.58010000	726.5647	0.0	E5	F13170
GLTPD1	neg	726.58010000	726.5647	0.0	E6	F13170
GLTPD1	neg	726.58010000	726.5647	0.0	E7	F13170
GLTPD1	neg	726.58010000	726.5647	1150.0	E8	F13170
GLTPD1	neg	726.58010000	726.5647	0.0	E9	F13170
GLTPD1	neg	726.58010000	726.5647	853.0	E10	F13170
GLTPD1	neg	726.58010000	726.5647	2100.0	E11	F13170
GLTPD1	neg	726.58010000	726.5647	0.0	E12	F13170
GLTPD1	neg	726.58010000	726.5647	0.0	X0	F13170
GLTPD1	neg	614.45540000	614.458	0.0	E4	F10220
GLTPD1	neg	614.45540000	614.458	0.0	E5	F10220
GLTPD1	neg	614.45540000	614.458	0.0	E6	F10220
GLTPD1	neg	614.45540000	614.458	0.0	E7	F10220
GLTPD1	neg	614.45540000	614.458	0.0	E8	F10220
GLTPD1	neg	614.45540000	614.458	0.0	E9	F10220
GLTPD1	neg	614.45540000	614.458	819.0	E10	F10220
GLTPD1	neg	614.45540000	614.458	0.0	E11	F10220
GLTPD1	neg	614.45540000	614.458	0.0	E12	F10220
GLTPD1	neg	614.45540000	614.458	0.0	X0	F10220
GLTPD1	pos	703.58450000	703.5754	0.0	E4	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	E5	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	E6	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	E7	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	E8	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	E9	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	E10	F12134
GLTPD1	pos	703.58450000	703.5754	5610.0	E11	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	E12	F12134
GLTPD1	pos	703.58450000	703.5754	0.0	X0	F12134
GLTPD1	pos	618.43850000	618.4402	1540.0	E4	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E5	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E6	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E7	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E8	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E9	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E10	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E11	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	E12	F8733
GLTPD1	pos	618.43850000	618.4402	0.0	X0	F8733
GLTPD1	pos	813.69280000	813.6946	0.0	E4	F15248
GLTPD1	pos	813.69280000	813.6946	0.0	E5	F15248
GLTPD1	pos	813.69280000	813.6946	0.0	E6	F15248
GLTPD1	pos	813.69280000	813.6946	847000.0	E7	F15248
GLTPD1	pos	813.69280000	813.6946	845000.0	E8	F15248
GLTPD1	pos	813.69280000	813.6946	980000.0	E9	F15248
GLTPD1	pos	813.69280000	813.6946	1220000.0	E10	F15248
GLTPD1	pos	813.69280000	813.6946	0.0	E11	F15248
GLTPD1	pos	813.69280000	813.6946	0.0	E12	F15248
GLTPD1	pos	813.69280000	813.6946	0.0	X0	F15248
GLTPD1	pos	787.67710000	787.6781	0.0	E4	F14646
GLTPD1	pos	787.67710000	787.6781	0.0	E5	F14646
GLTPD1	pos	787.67710000	787.6781	225000.0	E6	F14646
GLTPD1	pos	787.67710000	787.6781	0.0	E7	F14646
GLTPD1	pos	787.67710000	787.6781	0.0	E8	F14646
GLTPD1	pos	787.67710000	787.6781	0.0	E9	F14646
GLTPD1	pos	787.67710000	787.6781	0.0	E10	F14646
GLTPD1	pos	787.67710000	787.6781	327000.0	E11	F14646
GLTPD1	pos	787.67710000	787.6781	0.0	E12	F14646
GLTPD1	pos	787.67710000	787.6781	0.0	X0	F14646
GLTPD1	pos	787.67710000	787.6787	1130000.0	E4	F14647
GLTPD1	pos	787.67710000	787.6787	1030000.0	E5	F14647
GLTPD1	pos	787.67710000	787.6787	827000.0	E6	F14647
GLTPD1	pos	787.67710000	787.6787	992000.0	E7	F14647
GLTPD1	pos	787.67710000	787.6787	928000.0	E8	F14647
GLTPD1	pos	787.67710000	787.6787	875000.0	E9	F14647
GLTPD1	pos	787.67710000	787.6787	1130000.0	E10	F14647
GLTPD1	pos	787.67710000	787.6787	1040000.0	E11	F14647
GLTPD1	pos	787.67710000	787.6787	1060000.0	E12	F14647
GLTPD1	pos	787.67710000	787.6787	1190000.0	X0	F14647
GLTPD1	pos	785.66260000	785.6628	594000.0	E4	F14614
GLTPD1	pos	785.66260000	785.6628	547000.0	E5	F14614
GLTPD1	pos	785.66260000	785.6628	487000.0	E6	F14614
GLTPD1	pos	785.66260000	785.6628	419000.0	E7	F14614
GLTPD1	pos	785.66260000	785.6628	409000.0	E8	F14614
GLTPD1	pos	785.66260000	785.6628	461000.0	E9	F14614
GLTPD1	pos	785.66260000	785.6628	519000.0	E10	F14614
GLTPD1	pos	785.66260000	785.6628	685000.0	E11	F14614
GLTPD1	pos	785.66260000	785.6628	548000.0	E12	F14614
GLTPD1	pos	785.66260000	785.6628	655000.0	X0	F14614
GLTPD1	pos	785.66260000	785.6643	0.0	E4	F14615
GLTPD1	pos	785.66260000	785.6643	0.0	E5	F14615
GLTPD1	pos	785.66260000	785.6643	60900.0	E6	F14615
GLTPD1	pos	785.66260000	785.6643	79600.0	E7	F14615
GLTPD1	pos	785.66260000	785.6643	48300.0	E8	F14615
GLTPD1	pos	785.66260000	785.6643	0.0	E9	F14615
GLTPD1	pos	785.66260000	785.6643	30400.0	E10	F14615
GLTPD1	pos	785.66260000	785.6643	0.0	E11	F14615
GLTPD1	pos	785.66260000	785.6643	0.0	E12	F14615
GLTPD1	pos	785.66260000	785.6643	0.0	X0	F14615
GM2A	neg	835.52550000	835.5391	0.0	G7	F13185
GM2A	neg	835.52550000	835.5391	2850.0	G8	F13185
GM2A	neg	835.52550000	835.5391	0.0	G9	F13185
GM2A	neg	835.52550000	835.5391	0.0	G10	F13185
GM2A	neg	835.52550000	835.5391	0.0	G11	F13185
GM2A	neg	835.52550000	835.5391	0.0	G12	F13185
GM2A	neg	835.52550000	835.5391	0.0	H1	F13185
GM2A	neg	835.52550000	835.5391	0.0	X0	F13185
GM2A	neg	835.52550000	835.5416	0.0	G7	F13186
GM2A	neg	835.52550000	835.5416	0.0	G8	F13186
GM2A	neg	835.52550000	835.5416	112000.0	G9	F13186
GM2A	neg	835.52550000	835.5416	0.0	G10	F13186
GM2A	neg	835.52550000	835.5416	0.0	G11	F13186
GM2A	neg	835.52550000	835.5416	0.0	G12	F13186
GM2A	neg	835.52550000	835.5416	0.0	H1	F13186
GM2A	neg	835.52550000	835.5416	0.0	X0	F13186
GM2A	neg	714.49990000	714.51	0.0	G7	F11770
GM2A	neg	714.49990000	714.51	93200.0	G8	F11770
GM2A	neg	714.49990000	714.51	59700.0	G9	F11770
GM2A	neg	714.49990000	714.51	35900.0	G10	F11770
GM2A	neg	714.49990000	714.51	36800.0	G11	F11770
GM2A	neg	714.49990000	714.51	0.0	G12	F11770
GM2A	neg	714.49990000	714.51	0.0	H1	F11770
GM2A	neg	714.49990000	714.51	0.0	X0	F11770
GM2A	neg	714.49990000	714.5106	0.0	G7	F11771
GM2A	neg	714.49990000	714.5106	2600.0	G8	F11771
GM2A	neg	714.49990000	714.5106	0.0	G9	F11771
GM2A	neg	714.49990000	714.5106	0.0	G10	F11771
GM2A	neg	714.49990000	714.5106	0.0	G11	F11771
GM2A	neg	714.49990000	714.5106	0.0	G12	F11771
GM2A	neg	714.49990000	714.5106	0.0	H1	F11771
GM2A	neg	714.49990000	714.5106	0.0	X0	F11771
GM2A	neg	716.51570000	716.5254	0.0	G7	F11781
GM2A	neg	716.51570000	716.5254	74200.0	G8	F11781
GM2A	neg	716.51570000	716.5254	46000.0	G9	F11781
GM2A	neg	716.51570000	716.5254	33800.0	G10	F11781
GM2A	neg	716.51570000	716.5254	39300.0	G11	F11781
GM2A	neg	716.51570000	716.5254	0.0	G12	F11781
GM2A	neg	716.51570000	716.5254	0.0	H1	F11781
GM2A	neg	716.51570000	716.5254	0.0	X0	F11781
GM2A	pos	746.55710000	746.5622	199000.0	G7	F10264
GM2A	pos	746.55710000	746.5622	102000.0	G8	F10264
GM2A	pos	746.55710000	746.5622	59100.0	G9	F10264
GM2A	pos	746.55710000	746.5622	0.0	G10	F10264
GM2A	pos	746.55710000	746.5622	1410000.0	G11	F10264
GM2A	pos	746.55710000	746.5622	23300.0	G12	F10264
GM2A	pos	746.55710000	746.5622	0.0	H1	F10264
GM2A	pos	746.55710000	746.5622	909000.0	X0	F10264
GM2A	pos	746.55710000	746.5625	44300.0	G7	F10265
GM2A	pos	746.55710000	746.5625	320000.0	G8	F10265
GM2A	pos	746.55710000	746.5625	119000.0	G9	F10265
GM2A	pos	746.55710000	746.5625	0.0	G10	F10265
GM2A	pos	746.55710000	746.5625	0.0	G11	F10265
GM2A	pos	746.55710000	746.5625	0.0	G12	F10265
GM2A	pos	746.55710000	746.5625	0.0	H1	F10265
GM2A	pos	746.55710000	746.5625	0.0	X0	F10265
GM2A	pos	746.55710000	746.5625	26100.0	G7	F10266
GM2A	pos	746.55710000	746.5625	54800.0	G8	F10266
GM2A	pos	746.55710000	746.5625	0.0	G9	F10266
GM2A	pos	746.55710000	746.5625	0.0	G10	F10266
GM2A	pos	746.55710000	746.5625	0.0	G11	F10266
GM2A	pos	746.55710000	746.5625	27000.0	G12	F10266
GM2A	pos	746.55710000	746.5625	7700.0	H1	F10266
GM2A	pos	746.55710000	746.5625	20800.0	X0	F10266
GM2A	pos	746.55710000	746.5626	0.0	G7	F10267
GM2A	pos	746.55710000	746.5626	203000.0	G8	F10267
GM2A	pos	746.55710000	746.5626	44900.0	G9	F10267
GM2A	pos	746.55710000	746.5626	0.0	G10	F10267
GM2A	pos	746.55710000	746.5626	0.0	G11	F10267
GM2A	pos	746.55710000	746.5626	0.0	G12	F10267
GM2A	pos	746.55710000	746.5626	0.0	H1	F10267
GM2A	pos	746.55710000	746.5626	0.0	X0	F10267
GM2A	pos	746.55710000	746.5628	206000.0	G7	F10268
GM2A	pos	746.55710000	746.5628	0.0	G8	F10268
GM2A	pos	746.55710000	746.5628	61400.0	G9	F10268
GM2A	pos	746.55710000	746.5628	0.0	G10	F10268
GM2A	pos	746.55710000	746.5628	0.0	G11	F10268
GM2A	pos	746.55710000	746.5628	0.0	G12	F10268
GM2A	pos	746.55710000	746.5628	0.0	H1	F10268
GM2A	pos	746.55710000	746.5628	0.0	X0	F10268
GM2A	pos	746.55710000	746.5629	113000.0	G7	F10269
GM2A	pos	746.55710000	746.5629	0.0	G8	F10269
GM2A	pos	746.55710000	746.5629	48600.0	G9	F10269
GM2A	pos	746.55710000	746.5629	0.0	G10	F10269
GM2A	pos	746.55710000	746.5629	0.0	G11	F10269
GM2A	pos	746.55710000	746.5629	0.0	G12	F10269
GM2A	pos	746.55710000	746.5629	0.0	H1	F10269
GM2A	pos	746.55710000	746.5629	0.0	X0	F10269
GM2A	pos	746.55710000	746.563	429000.0	G7	F10270
GM2A	pos	746.55710000	746.563	644000.0	G8	F10270
GM2A	pos	746.55710000	746.563	0.0	G9	F10270
GM2A	pos	746.55710000	746.563	663000.0	G10	F10270
GM2A	pos	746.55710000	746.563	0.0	G11	F10270
GM2A	pos	746.55710000	746.563	0.0	G12	F10270
GM2A	pos	746.55710000	746.563	0.0	H1	F10270
GM2A	pos	746.55710000	746.563	0.0	X0	F10270
GM2A	pos	746.55710000	746.5632	327000.0	G7	F10271
GM2A	pos	746.55710000	746.5632	nan	G8	F10271
GM2A	pos	746.55710000	746.5632	246000.0	G9	F10271
GM2A	pos	746.55710000	746.5632	1270000.0	G10	F10271
GM2A	pos	746.55710000	746.5632	180000.0	G11	F10271
GM2A	pos	746.55710000	746.5632	156000.0	G12	F10271
GM2A	pos	746.55710000	746.5632	543000.0	H1	F10271
GM2A	pos	746.55710000	746.5632	193000.0	X0	F10271
GM2A	pos	746.55710000	746.5632	331000.0	G7	F10272
GM2A	pos	746.55710000	746.5632	0.0	G8	F10272
GM2A	pos	746.55710000	746.5632	nan	G9	F10272
GM2A	pos	746.55710000	746.5632	0.0	G10	F10272
GM2A	pos	746.55710000	746.5632	0.0	G11	F10272
GM2A	pos	746.55710000	746.5632	0.0	G12	F10272
GM2A	pos	746.55710000	746.5632	416000.0	H1	F10272
GM2A	pos	746.55710000	746.5632	0.0	X0	F10272
GM2A	pos	746.55710000	746.5632	291000.0	G7	F10273
GM2A	pos	746.55710000	746.5632	0.0	G8	F10273
GM2A	pos	746.55710000	746.5632	52500.0	G9	F10273
GM2A	pos	746.55710000	746.5632	0.0	G10	F10273
GM2A	pos	746.55710000	746.5632	0.0	G11	F10273
GM2A	pos	746.55710000	746.5632	0.0	G12	F10273
GM2A	pos	746.55710000	746.5632	0.0	H1	F10273
GM2A	pos	746.55710000	746.5632	0.0	X0	F10273
GM2A	pos	746.55710000	746.5633	0.0	G7	F10274
GM2A	pos	746.55710000	746.5633	240000.0	G8	F10274
GM2A	pos	746.55710000	746.5633	51200.0	G9	F10274
GM2A	pos	746.55710000	746.5633	0.0	G10	F10274
GM2A	pos	746.55710000	746.5633	0.0	G11	F10274
GM2A	pos	746.55710000	746.5633	0.0	G12	F10274
GM2A	pos	746.55710000	746.5633	0.0	H1	F10274
GM2A	pos	746.55710000	746.5633	0.0	X0	F10274
GM2A	pos	746.55710000	746.5634	0.0	G7	F10275
GM2A	pos	746.55710000	746.5634	94900.0	G8	F10275
GM2A	pos	746.55710000	746.5634	62800.0	G9	F10275
GM2A	pos	746.55710000	746.5634	0.0	G10	F10275
GM2A	pos	746.55710000	746.5634	0.0	G11	F10275
GM2A	pos	746.55710000	746.5634	nan	G12	F10275
GM2A	pos	746.55710000	746.5634	0.0	H1	F10275
GM2A	pos	746.55710000	746.5634	0.0	X0	F10275
GM2A	pos	746.55710000	746.564	0.0	G7	F10276
GM2A	pos	746.55710000	746.564	20700.0	G8	F10276
GM2A	pos	746.55710000	746.564	40900.0	G9	F10276
GM2A	pos	746.55710000	746.564	0.0	G10	F10276
GM2A	pos	746.55710000	746.564	0.0	G11	F10276
GM2A	pos	746.55710000	746.564	0.0	G12	F10276
GM2A	pos	746.55710000	746.564	0.0	H1	F10276
GM2A	pos	746.55710000	746.564	0.0	X0	F10276
GM2A	pos	746.55710000	746.5648	976.0	G7	F10277
GM2A	pos	746.55710000	746.5648	0.0	G8	F10277
GM2A	pos	746.55710000	746.5648	0.0	G9	F10277
GM2A	pos	746.55710000	746.5648	0.0	G10	F10277
GM2A	pos	746.55710000	746.5648	0.0	G11	F10277
GM2A	pos	746.55710000	746.5648	0.0	G12	F10277
GM2A	pos	746.55710000	746.5648	0.0	H1	F10277
GM2A	pos	746.55710000	746.5648	0.0	X0	F10277
GM2A	pos	746.55710000	746.5652	417000.0	G7	F10278
GM2A	pos	746.55710000	746.5652	28700.0	G8	F10278
GM2A	pos	746.55710000	746.5652	53300.0	G9	F10278
GM2A	pos	746.55710000	746.5652	0.0	G10	F10278
GM2A	pos	746.55710000	746.5652	0.0	G11	F10278
GM2A	pos	746.55710000	746.5652	0.0	G12	F10278
GM2A	pos	746.55710000	746.5652	0.0	H1	F10278
GM2A	pos	746.55710000	746.5652	0.0	X0	F10278
GM2A	pos	746.55710000	746.5658	122000.0	G7	F10279
GM2A	pos	746.55710000	746.5658	0.0	G8	F10279
GM2A	pos	746.55710000	746.5658	85100.0	G9	F10279
GM2A	pos	746.55710000	746.5658	0.0	G10	F10279
GM2A	pos	746.55710000	746.5658	0.0	G11	F10279
GM2A	pos	746.55710000	746.5658	0.0	G12	F10279
GM2A	pos	746.55710000	746.5658	0.0	H1	F10279
GM2A	pos	746.55710000	746.5658	0.0	X0	F10279
GM2A	pos	842.65870000	842.672	6780.0	G7	F11955
GM2A	pos	842.65870000	842.672	0.0	G8	F11955
GM2A	pos	842.65870000	842.672	7920.0	G9	F11955
GM2A	pos	842.65870000	842.672	0.0	G10	F11955
GM2A	pos	842.65870000	842.672	0.0	G11	F11955
GM2A	pos	842.65870000	842.672	6010.0	G12	F11955
GM2A	pos	842.65870000	842.672	0.0	H1	F11955
GM2A	pos	842.65870000	842.672	0.0	X0	F11955
GM2A	pos	842.65870000	842.672	0.0	G7	F11956
GM2A	pos	842.65870000	842.672	17000.0	G8	F11956
GM2A	pos	842.65870000	842.672	7070.0	G9	F11956
GM2A	pos	842.65870000	842.672	13400.0	G10	F11956
GM2A	pos	842.65870000	842.672	0.0	G11	F11956
GM2A	pos	842.65870000	842.672	0.0	G12	F11956
GM2A	pos	842.65870000	842.672	16100.0	H1	F11956
GM2A	pos	842.65870000	842.672	16200.0	X0	F11956
GM2A	pos	798.63340000	798.6252	16000.0	G7	F11314
GM2A	pos	798.63340000	798.6252	0.0	G8	F11314
GM2A	pos	798.63340000	798.6252	0.0	G9	F11314
GM2A	pos	798.63340000	798.6252	0.0	G10	F11314
GM2A	pos	798.63340000	798.6252	0.0	G11	F11314
GM2A	pos	798.63340000	798.6252	0.0	G12	F11314
GM2A	pos	798.63340000	798.6252	0.0	H1	F11314
GM2A	pos	798.63340000	798.6252	0.0	X0	F11314
GM2A	pos	766.56860000	766.5612	0.0	G7	F10720
GM2A	pos	766.56860000	766.5612	0.0	G8	F10720
GM2A	pos	766.56860000	766.5612	17800.0	G9	F10720
GM2A	pos	766.56860000	766.5612	0.0	G10	F10720
GM2A	pos	766.56860000	766.5612	20600.0	G11	F10720
GM2A	pos	766.56860000	766.5612	0.0	G12	F10720
GM2A	pos	766.56860000	766.5612	0.0	H1	F10720
GM2A	pos	766.56860000	766.5612	13400.0	X0	F10720
GM2A	pos	766.56860000	766.5601	0.0	G7	F10719
GM2A	pos	766.56860000	766.5601	0.0	G8	F10719
GM2A	pos	766.56860000	766.5601	17800.0	G9	F10719
GM2A	pos	766.56860000	766.5601	0.0	G10	F10719
GM2A	pos	766.56860000	766.5601	20600.0	G11	F10719
GM2A	pos	766.56860000	766.5601	0.0	G12	F10719
GM2A	pos	766.56860000	766.5601	0.0	H1	F10719
GM2A	pos	766.56860000	766.5601	13400.0	X0	F10719
GM2A	pos	776.55350000	776.5721	4950.0	G7	F10912
GM2A	pos	776.55350000	776.5721	5520.0	G8	F10912
GM2A	pos	776.55350000	776.5721	0.0	G9	F10912
GM2A	pos	776.55350000	776.5721	0.0	G10	F10912
GM2A	pos	776.55350000	776.5721	0.0	G11	F10912
GM2A	pos	776.55350000	776.5721	0.0	G12	F10912
GM2A	pos	776.55350000	776.5721	0.0	H1	F10912
GM2A	pos	776.55350000	776.5721	0.0	X0	F10912
GM2A	pos	776.55350000	776.5383	88400.0	G7	F10911
GM2A	pos	776.55350000	776.5383	0.0	G8	F10911
GM2A	pos	776.55350000	776.5383	53300.0	G9	F10911
GM2A	pos	776.55350000	776.5383	0.0	G10	F10911
GM2A	pos	776.55350000	776.5383	34000.0	G11	F10911
GM2A	pos	776.55350000	776.5383	32600.0	G12	F10911
GM2A	pos	776.55350000	776.5383	51100.0	H1	F10911
GM2A	pos	776.55350000	776.5383	88600.0	X0	F10911
STARD2	neg	804.56670000	804.5699	0.0	E4	F23075
STARD2	neg	804.56670000	804.5699	0.0	E5	F23075
STARD2	neg	804.56670000	804.5699	0.0	E6	F23075
STARD2	neg	804.56670000	804.5699	0.0	E7	F23075
STARD2	neg	804.56670000	804.5699	0.0	E8	F23075
STARD2	neg	804.56670000	804.5699	0.0	E9	F23075
STARD2	neg	804.56670000	804.5699	486000.0	E10	F23075
STARD2	neg	804.56670000	804.5699	0.0	E11	F23075
STARD2	neg	804.56670000	804.5699	0.0	E12	F23075
STARD2	neg	804.56670000	804.5699	0.0	X0	F23075
STARD2	neg	804.56670000	804.5645	0.0	E4	F23074
STARD2	neg	804.56670000	804.5645	0.0	E5	F23074
STARD2	neg	804.56670000	804.5645	0.0	E6	F23074
STARD2	neg	804.56670000	804.5645	0.0	E7	F23074
STARD2	neg	804.56670000	804.5645	0.0	E8	F23074
STARD2	neg	804.56670000	804.5645	430.0	E9	F23074
STARD2	neg	804.56670000	804.5645	0.0	E10	F23074
STARD2	neg	804.56670000	804.5645	0.0	E11	F23074
STARD2	neg	804.56670000	804.5645	0.0	E12	F23074
STARD2	neg	804.56670000	804.5645	0.0	X0	F23074
STARD2	neg	830.58230000	830.5867	0.0	E4	F24814
STARD2	neg	830.58230000	830.5867	0.0	E5	F24814
STARD2	neg	830.58230000	830.5867	0.0	E6	F24814
STARD2	neg	830.58230000	830.5867	0.0	E7	F24814
STARD2	neg	830.58230000	830.5867	0.0	E8	F24814
STARD2	neg	830.58230000	830.5867	0.0	E9	F24814
STARD2	neg	830.58230000	830.5867	19200000.0	E10	F24814
STARD2	neg	830.58230000	830.5867	0.0	E11	F24814
STARD2	neg	830.58230000	830.5867	0.0	E12	F24814
STARD2	neg	830.58230000	830.5867	0.0	X0	F24814
STARD2	neg	830.58230000	830.581	1150000.0	E4	F24813
STARD2	neg	830.58230000	830.581	1060000.0	E5	F24813
STARD2	neg	830.58230000	830.581	4100000.0	E6	F24813
STARD2	neg	830.58230000	830.581	12100000.0	E7	F24813
STARD2	neg	830.58230000	830.581	103000000.0	E8	F24813
STARD2	neg	830.58230000	830.581	119000000.0	E9	F24813
STARD2	neg	830.58230000	830.581	23700000.0	E10	F24813
STARD2	neg	830.58230000	830.581	46200000.0	E11	F24813
STARD2	neg	830.58230000	830.581	6870000.0	E12	F24813
STARD2	neg	830.58230000	830.581	0.0	X0	F24813
STARD2	neg	776.53660000	776.5407	0.0	E4	F21588
STARD2	neg	776.53660000	776.5407	0.0	E5	F21588
STARD2	neg	776.53660000	776.5407	0.0	E6	F21588
STARD2	neg	776.53660000	776.5407	0.0	E7	F21588
STARD2	neg	776.53660000	776.5407	0.0	E8	F21588
STARD2	neg	776.53660000	776.5407	0.0	E9	F21588
STARD2	neg	776.53660000	776.5407	39900.0	E10	F21588
STARD2	neg	776.53660000	776.5407	0.0	E11	F21588
STARD2	neg	776.53660000	776.5407	0.0	E12	F21588
STARD2	neg	776.53660000	776.5407	0.0	X0	F21588
STARD2	neg	776.53660000	776.5356	0.0	E4	F21587
STARD2	neg	776.53660000	776.5356	0.0	E5	F21587
STARD2	neg	776.53660000	776.5356	6160.0	E6	F21587
STARD2	neg	776.53660000	776.5356	29700.0	E7	F21587
STARD2	neg	776.53660000	776.5356	437000.0	E8	F21587
STARD2	neg	776.53660000	776.5356	571000.0	E9	F21587
STARD2	neg	776.53660000	776.5356	74200.0	E10	F21587
STARD2	neg	776.53660000	776.5356	102000.0	E11	F21587
STARD2	neg	776.53660000	776.5356	0.0	E12	F21587
STARD2	neg	776.53660000	776.5356	0.0	X0	F21587
STARD2	neg	802.55120000	802.5551	0.0	E4	F23016
STARD2	neg	802.55120000	802.5551	0.0	E5	F23016
STARD2	neg	802.55120000	802.5551	0.0	E6	F23016
STARD2	neg	802.55120000	802.5551	0.0	E7	F23016
STARD2	neg	802.55120000	802.5551	0.0	E8	F23016
STARD2	neg	802.55120000	802.5551	0.0	E9	F23016
STARD2	neg	802.55120000	802.5551	236000.0	E10	F23016
STARD2	neg	802.55120000	802.5551	0.0	E11	F23016
STARD2	neg	802.55120000	802.5551	0.0	E12	F23016
STARD2	neg	802.55120000	802.5551	0.0	X0	F23016
STARD2	neg	802.55120000	802.5497	4880.0	E4	F23015
STARD2	neg	802.55120000	802.5497	7840.0	E5	F23015
STARD2	neg	802.55120000	802.5497	31400.0	E6	F23015
STARD2	neg	802.55120000	802.5497	121000.0	E7	F23015
STARD2	neg	802.55120000	802.5497	1820000.0	E8	F23015
STARD2	neg	802.55120000	802.5497	2400000.0	E9	F23015
STARD2	neg	802.55120000	802.5497	309000.0	E10	F23015
STARD2	neg	802.55120000	802.5497	430000.0	E11	F23015
STARD2	neg	802.55120000	802.5497	0.0	E12	F23015
STARD2	neg	802.55120000	802.5497	0.0	X0	F23015
STARD2	neg	774.52070000	774.5228	0.0	E4	F21486
STARD2	neg	774.52070000	774.5228	0.0	E5	F21486
STARD2	neg	774.52070000	774.5228	0.0	E6	F21486
STARD2	neg	774.52070000	774.5228	0.0	E7	F21486
STARD2	neg	774.52070000	774.5228	0.0	E8	F21486
STARD2	neg	774.52070000	774.5228	0.0	E9	F21486
STARD2	neg	774.52070000	774.5228	1640.0	E10	F21486
STARD2	neg	774.52070000	774.5228	0.0	E11	F21486
STARD2	neg	774.52070000	774.5228	0.0	E12	F21486
STARD2	neg	774.52070000	774.5228	0.0	X0	F21486
STARD2	pos	760.57800000	760.5797	0.0	E4	F7087
STARD2	pos	760.57800000	760.5797	0.0	E5	F7087
STARD2	pos	760.57800000	760.5797	0.0	E6	F7087
STARD2	pos	760.57800000	760.5797	0.0	E7	F7087
STARD2	pos	760.57800000	760.5797	0.0	E8	F7087
STARD2	pos	760.57800000	760.5797	0.0	E9	F7087
STARD2	pos	760.57800000	760.5797	0.0	E10	F7087
STARD2	pos	760.57800000	760.5797	3330.0	E11	F7087
STARD2	pos	760.57800000	760.5797	0.0	E12	F7087
STARD2	pos	760.57800000	760.5797	0.0	X0	F7087
STARD2	pos	760.57800000	760.5828	3310.0	E4	F7088
STARD2	pos	760.57800000	760.5828	0.0	E5	F7088
STARD2	pos	760.57800000	760.5828	0.0	E6	F7088
STARD2	pos	760.57800000	760.5828	0.0	E7	F7088
STARD2	pos	760.57800000	760.5828	0.0	E8	F7088
STARD2	pos	760.57800000	760.5828	0.0	E9	F7088
STARD2	pos	760.57800000	760.5828	0.0	E10	F7088
STARD2	pos	760.57800000	760.5828	0.0	E11	F7088
STARD2	pos	760.57800000	760.5828	0.0	E12	F7088
STARD2	pos	760.57800000	760.5828	0.0	X0	F7088
STARD2	pos	760.57800000	760.5778	602000.0	E4	F7086
STARD2	pos	760.57800000	760.5778	445000.0	E5	F7086
STARD2	pos	760.57800000	760.5778	942000.0	E6	F7086
STARD2	pos	760.57800000	760.5778	3820000.0	E7	F7086
STARD2	pos	760.57800000	760.5778	21800000.0	E8	F7086
STARD2	pos	760.57800000	760.5778	26600000.0	E9	F7086
STARD2	pos	760.57800000	760.5778	19600000.0	E10	F7086
STARD2	pos	760.57800000	760.5778	7740000.0	E11	F7086
STARD2	pos	760.57800000	760.5778	962000.0	E12	F7086
STARD2	pos	760.57800000	760.5778	85800.0	X0	F7086
STARD2	pos	786.59440000	786.5947	20900.0	E4	F7557
STARD2	pos	786.59440000	786.5947	0.0	E5	F7557
STARD2	pos	786.59440000	786.5947	0.0	E6	F7557
STARD2	pos	786.59440000	786.5947	0.0	E7	F7557
STARD2	pos	786.59440000	786.5947	0.0	E8	F7557
STARD2	pos	786.59440000	786.5947	0.0	E9	F7557
STARD2	pos	786.59440000	786.5947	0.0	E10	F7557
STARD2	pos	786.59440000	786.5947	0.0	E11	F7557
STARD2	pos	786.59440000	786.5947	0.0	E12	F7557
STARD2	pos	786.59440000	786.5947	0.0	X0	F7557
STARD2	pos	786.59440000	786.5959	8620.0	E4	F7558
STARD2	pos	786.59440000	786.5959	0.0	E5	F7558
STARD2	pos	786.59440000	786.5959	0.0	E6	F7558
STARD2	pos	786.59440000	786.5959	0.0	E7	F7558
STARD2	pos	786.59440000	786.5959	5330.0	E8	F7558
STARD2	pos	786.59440000	786.5959	0.0	E9	F7558
STARD2	pos	786.59440000	786.5959	0.0	E10	F7558
STARD2	pos	786.59440000	786.5959	0.0	E11	F7558
